,Region,dVCR,VCR,dUCR,UCR,loc,meanVIT,VUH,meet,meanVUH
4922,7025531,3524.0,0.198900131485,1,1.0,"(40.208176100628933, 116.5588511137163)",1080.41833333,1,324.275510204,152.406122449
4923,2426137,122790.0,0.198936744838,6,1.0,"(40.13090745732255, 117.10926143024619)",1080.61721574,6,324.298931001,152.406705539
4924,9023376,139649.0,0.198978385184,472,1.0,"(39.966037735849056, 116.31969519343494)",1080.8434046,472,324.362779397,152.452575316
4925,8254145,122875.0,0.199015023882,479,1.0,"(39.855974842767296, 116.41172332942556)",1081.04242468,479,324.424295432,152.499125364
4926,7800566,1689.0,0.199015527506,1,1.0,"(40.725247079964056, 116.4662368112544)",1081.04516035,1,324.424878523,152.499222546
4927,5785188,9270.0,0.199018291621,1,1.0,"(39.692003593890384, 116.70715123094959)",1081.06017493,1,324.430223518,152.499319728
4928,2406665,219308.0,0.199083684578,1,1.0,"(40.184815813117702, 117.11160609613131)",1081.41538711,1,324.499514091,152.49941691
4929,8195483,117699.0,0.199118779903,518,1.0,"(39.907187780772688, 116.4187573270809)",1081.60602365,518,324.566958212,152.549757046
4930,7886932,114725.0,0.199152988446,450,1.0,"(39.917520215633424, 116.4556858147714)",1081.79184321,450,324.638969874,152.593488824
4931,8107083,144558.0,0.19919609255,2,1.0,"(39.801168014375563, 116.4293083235639)",1082.02598316,2,324.683284742,152.593683188
4932,8881201,114391.0,0.199230201501,484,1.0,"(39.906289308176099, 116.33669402110201)",1082.21126174,484,324.740038873,152.640719145
4933,9400373,80978.0,0.199254347409,259,1.0,"(39.89910152740341, 116.27456037514655)",1082.34242144,259,324.78143829,152.665889213
4934,8146519,66303.0,0.199274117546,248,1.0,"(39.91437556154537, 116.42461899179368)",1082.44981212,248,324.829154519,152.689990282
4935,7548876,83295.0,0.199298954334,218,1.0,"(39.875292003593891, 116.49613130128957)",1082.58472465,218,324.867832847,152.711175899
4936,8739026,186532.0,0.199354574189,5,1.0,"(39.846540880503142, 116.35369284876906)",1082.88684969,5,324.899514091,152.711661808
4937,8386630,291448.0,0.199441477751,147,1.0,"(39.963342318059297, 116.39589683470106)",1083.35890671,147,324.959961127,152.725947522
4938,9057658,132185.0,0.199480892492,441,1.0,"(39.964240790655886, 116.315592028136)",1083.57300615,441,325.018172983,152.768804665
4939,8822497,98520.0,0.19951026905,382,1.0,"(39.93863432165319, 116.34372801875733)",1083.73257856,382,325.066666667,152.805928086
4940,7813439,114363.0,0.199544369651,449,1.0,"(39.907187780772688, 116.46447831184057)",1083.91781179,449,325.125753158,152.849562682
4941,7916401,165558.0,0.199593735507,597,1.0,"(39.95390835579515, 116.45216881594374)",1084.18596534,597,325.2,152.907580175
4942,7955307,405501.0,0.199714647235,3,1.0,"(39.829020664869716, 116.44747948417351)",1084.84275348,3,325.327308066,152.90787172
4943,8724425,100407.0,0.199744586456,433,1.0,"(39.888319856244387, 116.3554513481829)",1085.00538225,433,325.398250729,152.949951409
4944,9023304,83453.0,0.199769470356,375,1.0,"(39.933692722371966, 116.31969519343494)",1085.1405507,375,325.451506317,152.986394558
4945,8234683,123987.0,0.199806440629,517,1.0,"(39.91437556154537, 116.41406799531067)",1085.34137188,517,325.53877551,153.036637512
4946,8626522,134811.0,0.199846638387,528,1.0,"(39.913926325247076, 116.36717467760845)",1085.55972465,528,325.615937804,153.087949466
4947,8729447,105462.0,0.1998780849,463,1.0,"(39.944025157232701, 116.35486518171162)",1085.73054098,463,325.674829932,153.132944606
4948,4552454,4709.0,0.199879489024,1,1.0,"(40.393710691823898, 116.85486518171162)",1085.73816812,1,325.678425656,153.133041788
4949,7950510,509150.0,0.200031306668,8,1.0,"(39.874393530997303, 116.44806565064479)",1086.56283609,8,325.837026239,153.133819242
4950,8464821,79336.0,0.200054962967,255,1.0,"(39.883827493261457, 116.38651817116062)",1086.69133625,255,325.876579203,153.158600583
4951,8479651,170182.0,0.200105707601,13,1.0,"(39.94492362982929, 116.38475967174678)",1086.96697927,13,325.938872692,153.159863946
4952,6838786,185375.0,0.200160982462,5,1.0,"(39.929200359389036, 116.58112543962486)",1087.26723032,5,326.014382896,153.160349854
4953,10599957,193143.0,0.200218573575,7,1.0,"(39.707726864330638, 116.13094958968348)",1087.58006317,7,326.089504373,153.161030126
4954,8180787,105991.0,0.200250177826,469,1.0,"(39.906289308176099, 116.42051582649474)",1087.75173631,469,326.149271137,153.206608358
4955,7504887,202883.0,0.200310673198,11,1.0,"(39.917070979335129, 116.50140679953107)",1088.080345,11,326.214674441,153.207677357
4956,9282773,93139.0,0.200338445257,347,1.0,"(39.877538185085356, 116.28862837045722)",1088.23120181,347,326.274829932,153.241399417
4957,8322710,115181.0,0.200372789768,201,1.0,"(39.852830188679242, 116.40351699882767)",1088.41775996,201,326.324392614,153.260932945
4958,7891828,132538.0,0.200412309766,536,1.0,"(39.916621743036835, 116.45509964830012)",1088.63243116,536,326.390767736,153.313022352
4959,7754694,109234.0,0.20044488101,444,1.0,"(39.921114106019765, 116.47151230949591)",1088.80935698,444,326.454421769,153.35617104
4960,7779117,66683.0,0.200464764455,13,1.0,"(39.891015274034139, 116.46858147713951)",1088.91736314,13,326.476482021,153.357434402
4961,8381739,2888.0,0.200465625595,19,1.0,"(39.966486972147351, 116.39648300117234)",1088.92204082,19,326.481146744,153.359280855
4962,8337660,120481.0,0.200501550453,487,1.0,"(39.967834681042227, 116.40175849941384)",1089.11718335,487,326.54382896,153.406608358
4963,8401124,88960.0,0.200528076423,51,1.0,"(39.873495058400721, 116.39413833528722)",1089.26127146,51,326.579397473,153.411564626
4964,7710524,120779.0,0.200564090138,3,1.0,"(39.881581311769992, 116.47678780773741)",1089.45689666,3,326.61739553,153.411856171
4965,8146504,104265.0,0.200595179732,334,1.0,"(39.907637017070975, 116.42461899179368)",1089.62577421,334,326.666083576,153.444314869
4966,8886079,100268.0,0.200625077506,375,1.0,"(39.897304582210239, 116.33610785463073)",1089.78817784,375,326.726336249,153.480758017
4967,7994769,104297.0,0.200656176641,415,1.0,"(39.95390835579515, 116.44279015240329)",1089.95710722,415,326.791253644,153.521088435
4968,8122081,106088.0,0.200687809815,475,1.0,"(39.937735849056601, 116.42754982415006)",1090.12893748,475,326.847424684,153.567249757
4969,9082299,52724.0,0.200703530984,131,1.0,"(40.032075471698114, 116.31266119577961)",1090.21433431,131,326.875413022,153.579980564
4970,9155460,94889.0,0.200731824855,342,1.0,"(39.893261455525604, 116.30386869871045)",1090.36802559,342,326.921768707,153.613216715
4971,7431605,77559.0,0.200754951291,14,1.0,"(40.001527403414194, 116.51019929660023)",1090.49364755,14,326.941399417,153.614577259
4972,9179922,111375.0,0.200788160935,292,1.0,"(39.880682839173403, 116.30093786635405)",1090.67404114,292,326.986880466,153.642954325
4973,9082004,146276.0,0.200831777311,112,1.0,"(39.899550763701704, 116.31266119577961)",1090.91096372,112,327.020019436,153.653838678
4974,10208611,7339.0,0.200833965643,31,1.0,"(39.92964959568733, 116.17784290738571)",1090.92285066,31,327.024489796,153.656851312
4975,7612742,156413.0,0.200880604656,562,1.0,"(39.961545372866127, 116.48851113716296)",1091.1761921,562,327.109232264,153.711467444
4976,8969560,43847.0,0.200893678894,196,1.0,"(39.993890386343217, 116.326143024619)",1091.24721088,196,327.137706511,153.730515063
4977,8572725,101927.0,0.200924071346,419,1.0,"(39.950314465408802, 116.37362250879251)",1091.41230159,419,327.209620991,153.771234208
4978,7745008,124673.0,0.200961246169,505,1.0,"(39.970530098831986, 116.47268464243845)",1091.61423388,505,327.275510204,153.820310982
4979,6844007,169127.0,0.201011676224,430,1.0,"(40.074303683737647, 116.58053927315358)",1091.88816812,430,327.343343052,153.862099125
4980,8077837,99242.0,0.201041268067,370,1.0,"(39.864959568733155, 116.43282532239157)",1092.04890994,370,327.404275996,153.898056365
